path,sample,radius_m,angle_deg,target_x_m,target_y_m,final_x_m,final_y_m,theta1_deg,theta2_deg,theta3_deg
quarter_circle_workspace,1958,0.319,43.0,-0.08669816918348458,-0.102442523140063,-0.08669818293950664,-0.10244251532260115,83.56991604963743,-74.56850409519615,20.327455414849794
quarter_circle_workspace,1959,0.319,42.0,-0.08293680067271123,-0.10654733657152424,-0.08293680707198361,-0.10654732832085584,82.57125433401832,-74.56585301161239,20.319296607734152
quarter_circle_workspace,1960,0.319,40.99999999999999,-0.07924764390893574,-0.11071716975202822,-0.07924764512448315,-0.11071716223801402,81.57917693445812,-74.55017275851723,20.27102869395322
quarter_circle_workspace,1961,0.319,40.0,-0.075631822645046,-0.11495075250999398,-0.07563190297791535,-0.11495080934014136,80.59724100671731,-74.51434651067582,20.16082456157906
quarter_circle_workspace,1962,0.319,39.0,-0.0720904382952263,-0.11924679525510187,-0.07209051722331354,-0.11924685022789877,79.61902715810378,-74.47050658745725,20.026757916246027
quarter_circle_workspace,1963,0.319,37.99999999999999,-0.06862456959945568,-0.12360398937111505,-0.06862464973012958,-0.12360404355213848,78.64504701406301,-74.4174979766969,19.865432076222568
quarter_circle_workspace,1964,0.319,37.0,-0.0652352722949136,-0.1280210076144966,-0.06523527836267921,-0.12802101292345416,77.6778299496182,-74.3495355763855,19.660000617066054
quarter_circle_workspace,1965,0.319,36.0,-0.061923578794391754,-0.13249650451870107,-0.06192359367682482,-0.13249651535305917,76.71687798966674,-74.26720159638646,19.412723941383316
quarter_circle_workspace,1966,0.319,35.0,-0.05869049787181163,-0.1370291168040163,-0.05869052481601798,-0.1370291336735599,75.76178057951232,-74.17035062267692,19.124332846236047
quarter_circle_workspace,1967,0.319,34.0,-0.05553701435494168,-0.14161746379283174,-0.055537056625492257,-0.1416174870231116,74.812143404078,-74.05883112283796,18.795493736912732
quarter_circle_workspace,1968,0.319,33.0,-0.052464088825409705,-0.14626014783020636,-0.0524641496951387,-0.14626017755619267,73.86754233703492,-73.93244241046784,18.4268513063931
quarter_circle_workspace,1969,0.319,32.0,-0.04947265732610012,-0.15095575470960765,-0.049472740060605064,-0.15095579087007524,72.92752244789769,-73.79094483566773,18.01904931600506
quarter_circle_workspace,1970,0.319,31.0,-0.04656363107602618,-0.15570285410369272,-0.04656372079663623,-0.15570289075446112,72.00305875777293,-73.60531246928942,17.491621336258955
quarter_circle_workspace,1971,0.319,29.999999999999996,-0.04373789619276408,-0.16050000000000003,-0.04373798068144111,-0.16050003319112374,71.08946981372341,-73.38189134952847,16.86762331941635
quarter_circle_workspace,1972,0.319,29.000000000000004,-0.04099631342253274,-0.16534573114141848,-0.04099640082332329,-0.16534576340869078,70.17242584490168,-73.15513819620324,16.24567604743292
quarter_circle_workspace,1973,0.319,28.0,-0.03833971787800228,-0.17023857147130084,-0.03833979777597224,-0.17023859997876917,69.26306188225801,-72.89190892105648,15.537219286785371
quarter_circle_workspace,1974,0.319,27.0,-0.03576891878391064,-0.17517703058308456,-0.035769000149124264,-0.1751770578553853,68.34860225780893,-72.62667794378552,14.837175278878254
quarter_circle_workspace,1975,0.319,26.0,-0.033284699230565706,-0.18015960417428428,-0.033284786695130464,-0.18015963122501877,67.43153675755693,-72.35162214943377,14.124950480489671
quarter_circle_workspace,1976,0.319,25.0,-0.03088781593530865,-0.18518477450471688,-0.0308879121704608,-0.1851848016368189,66.51273792750811,-72.06251481568626,13.39053215028449
quarter_circle_workspace,1977,0.319,24.0,-0.02857899901201033,-0.19025101085881976,-0.028579089298262958,-0.19025103509203428,65.59975571847959,-71.7269900721698,12.55533351233927
quarter_circle_workspace,1978,0.319,22.999999999999996,-0.026358951748671533,-0.1953567700119217,-0.026359044369100817,-0.19535679295342093,64.68048726447296,-71.38715246525985,11.726936107548502
quarter_circle_workspace,1979,0.319,22.0,-0.02422835039319482,-0.20050049670032408,-0.02422843458597096,-0.2005005166849737,63.762752407431186,-71.00586483315391,10.817152407758636
quarter_circle_workspace,1980,0.319,21.0,-0.02218784394739265,-0.20568062409504922,-0.022187929182520827,-0.20568064270512892,62.837107630201615,-70.62289954450998,9.922885041790149
quarter_circle_workspace,1981,0.319,20.0,-0.020238053969295233,-0.21089557427911168,-0.0202381441834667,-0.21089559196124127,61.90571717161683,-70.227588150204,9.018970602469366
quarter_circle_workspace,1982,0.319,18.999999999999996,-0.01837957438381793,-0.21614375872816705,-0.018379671381104204,-0.21614377548957497,60.96901411033303,-69.81527466290963,8.095616061671004
quarter_circle_workspace,1983,0.319,18.0,-0.016612971301846025,-0.22142357879439178,-0.01661306130057026,-0.22142359334749584,60.030595582807095,-69.35284297824332,7.08212558305577
